BATCH_ID,PRODUCTION_DATE,TEMPERATURE,DEFECT_COUNT,QUALITY_SCORE,HUMIDITY,MACHINE_RUNTIME,PRESSURE_BAR,OPERATOR_ID,MACHINE_ID
BATCH_7609,2024-07-13,231.74846941184651,10,85.0,49.8,38,4.36,004,09
BATCH_7491,2024-06-02,221.829463592618,50,87.0,63.4,9,4.79530558,001,03
BATCH_3862,2024-05-24,2027.668440062666,16,93.0,55.1,70,8.220622348,008,02
BATCH_1208,2024-06-09,196.541321825173,24,95.0,69.4,52,9.081088396,018,08
BATCH_1346,2024-06-08,206.9410553692008,13,80.0,47.6,61,5.266217687999999,018,05
BATCH_1074,2024-01-21,210.6484796720847,8,95.0,44.9,16,5.006285236,003,10
BATCH_6896,2024-05-10,228.64502130910492,7,85.0,47.5,38,3.7,013,02
BATCH_3166,2024-01-02,190.0599149742948,9,57.99999999999999,63.2,11,4.069976828,009,05
BATCH_3324,2024-04-01,160.00719157236313,42,96.0,34.3,59,5.92,020,01
BATCH_6172,2024-07-12,205.25474341923547,41,98.0,34.0,65,8.210969684,016,10
BATCH_7643,2024-07-04,172.55980532348204,30,89.0,74.9,53,2.267686564,006,02
BATCH_2672,2024-02-20,230.7234570032516,31,99.0,45.5,70,7.570446479999999,002,01
BATCH_3653,2024-04-02,179.07767508141538,36,86.0,61.7,49,7.39,015,08
BATCH_4627,2024-01-23,161.53051731386583,44,89.0,32.7,45,2.7861725159999997,013,10
BATCH_4051,2024-02-26,165.06532294334804,0,97.0,45.4,46,9.47,015,10
BATCH_1833,2024-02-24,152.40720833178582,48,83.0,58.3,72,9.44,002,05
BATCH_1958,2024-05-20,194.88570094837908,17,88.0,31.7,29,4.58,019,10
BATCH_3981,2024-03-11,226.78553511626893,12,91.0,30.5,38,5.06,009,09
BATCH_5196,2024-05-16,183.2993794030542,5,91.0,64.6,6,7.942074044,010,03
BATCH_5937,2024-04-06,156.755665579791,9,99.0,52.0,23,2.46,008,09
BATCH_7070,2024-04-10,248.4240204513714,45,88.0,47.5,56,9.205883552,007,06
BATCH_6276,2024-02-25,211.5789170748949,2,93.0,46.1,20,2.51,020,04
BATCH_3991,2024-04-09,205.2307952908792,48,96.0,47.1,33,4.075492636,002,08
BATCH_3278,2024-03-07,233.40619187463267,43,94.0,60.5,14,4.07,007,03
BATCH_1008,2024-04-06,168.63684280238388,0,85.0,34.2,63,1.14,011,02
BATCH_4809,2024-02-08,1707.872210737554,44,95.0,41.8,12,3.23,010,06
BATCH_8397,2024-07-12,194.4771876477476,13,97.0,35.5,30,5.77,005,05
BATCH_6977,2024-01-10,212.09960338788156,6,95.0,73.6,72,1.387225712,006,08
BATCH_8229,2024-03-27,246.3450839846768,20,81.0,66.7,65,3.13,020,07
BATCH_8177,2024-01-30,151.5360378517814,1,83.0,30.1,43,5.401354984,001,05
BATCH_9252,2024-01-05,244.1596846849313,47,99.0,38.0,58,6.36,006,08
BATCH_7339,2024-04-05,248.41071645795813,41,98.0,31.0,39,5.747471936,012,06
BATCH_8858,2024-06-05,168.57951568827065,21,99.0,73.1,59,9.093498963999998,011,09
BATCH_6543,2024-05-11,213.4560040591446,38,86.0,39.4,63,4.88,002,02
BATCH_4569,2024-04-23,1559.293443658045,30,80.0,52.2,63,3.9,013,07
BATCH_7247,2024-01-22,217.636119586419,15,82.0,68.1,27,7.9,009,03
BATCH_1487,2025-02-12,217.1325819585646,0,83.0,51.2,53,4.129271764,010,04
BATCH_9478,2024-06-23,202.33750611039864,46,87.0,41.3,15,1.64,016,01
BATCH_6249,2024-06-17,211.6020740947291,13,14.000000000000002,68.1,53,1.79,002,08
BATCH_1387,2024-02-10,245.3740267670024,23,87.0,51.2,21,7.07,015,08
BATCH_6914,2024-07-08,232.33256691428323,10,90.0,53.9,28,8.34,012,02
BATCH_9852,2024-03-26,198.0859417860669,12,100.0,44.6,38,6.08,014,09
BATCH_4764,2024-05-30,190.4947225485728,25,94.0,66.3,56,3.508743364,008,06
BATCH_4012,2024-05-27,171.65182454131457,2,94.0,40.3,46,6.78,004,08
BATCH_8073,2024-02-10,215.26254600603292,20,96.0,40.2,32,6.551400952,016,03
BATCH_8280,2024-02-11,150.52790060266747,21,100.0,48.6,27,5.21,008,08
BATCH_5403,2024-02-09,240.72726228211397,22,84.0,79.0,51,4.83,005,03
BATCH_1809,2024-03-31,248.03357744454277,30,83.0,52.7,29,1.33,008,07
BATCH_7052,2024-02-26,183.7315906185285,30,94.0,46.3,9,7.6359467,016,07
BATCH_8145,2024-02-27,195.09444426542169,41,91.0,51.6,60,5.1,006,03
BATCH_6649,2024-02-23,206.74071557099057,39,82.0,46.8,33,4.45,001,07
BATCH_2983,2024-06-05,191.0475835034616,29,81.0,39.2,44,3.07506296,010,03
BATCH_9091,2024-07-17,189.30904201160817,34,87.0,55.8,24,2.8599464479999996,005,05
BATCH_3549,2024-05-06,225.4913793273664,50,83.0,46.7,20,3.811423328,011,04
BATCH_5449,2024-06-15,229.86382103693532,35,88.0,53.6,39,9.258973203999998,016,05
BATCH_7340,2024-04-25,195.1706490577726,8,94.0,43.0,46,1.78,007,01
BATCH_7643,2024-03-30,157.35388329282466,27,98.0,31.6,36,5.565450272,011,01
BATCH_8555,2024-04-28,235.0978132823657,4,88.0,46.6,43,9.71,001,06
BATCH_8348,2024-01-19,242.0129634552782,25,85.0,60.2,58,5.8,007,01
BATCH_2742,2024-04-03,181.8739968154161,21,90.0,72.9,21,5.45,006,03
BATCH_4720,2024-06-25,226.35311235447065,21,92.0,48.7,22,2.069806952,002,06
BATCH_6237,2024-01-27,224.6836085980334,29,87.0,38.7,61,5.48,016,03
BATCH_2932,2024-03-23,152.09086183837618,15,81.0,44.8,30,2.52,003,04
BATCH_4467,2024-05-15,214.9899534772956,20,89.0,74.3,28,7.26,018,04
BATCH_1001,2024-07-01,181.84445262316237,8,88.0,57.0,19,9.12,015,07
BATCH_9459,2024-06-25,202.2261434778746,20,14.000000000000002,41.1,19,8.71,007,04
BATCH_5938,2024-05-11,203.69608740068537,29,90.0,68.9,16,5.059374888,005,01
BATCH_9624,2024-03-31,171.1334946129257,46,88.0,72.1,19,5.92,016,06
BATCH_6422,2024-04-13,231.79849220122867,29,82.0,74.3,7,9.22,003,05
BATCH_8309,2024-07-10,206.58481230033888,3,98.0,53.0,38,6.43,007,10
BATCH_9407,2024-02-05,230.0575209106477,0,82.0,38.7,21,2.6531036479999996,017,08
BATCH_9226,2024-01-25,159.65203099805436,15,88.0,37.3,56,8.38,001,09
BATCH_5740,2024-06-14,162.1792632389161,33,83.0,67.6,46,5.811593204,012,02
BATCH_4462,2025-01-28,239.78363796566623,21,80.0,43.5,5,7.06,015,03
BATCH_6750,2024-05-26,2070.066353755137,31,86.0,40.1,68,5.37446542,010,09
BATCH_8541,2024-01-18,187.68453661198083,33,97.0,53.2,56,8.64602904,014,05
BATCH_7123,2024-04-24,207.4304465974192,3,86.0,30.1,42,8.57,018,01
BATCH_9906,2024-06-04,240.83590223295897,31,85.0,65.0,32,2.7751409,003,08
BATCH_1001,2024-01-21,206.10562679315768,8,97.0,52.9,26,6.97,013,06
BATCH_4617,2024-03-04,166.3552533039042,46,86.0,73.1,54,7.19,015,07
BATCH_5742,2025-02-24,234.357219543404,9,90.0,63.4,68,1.134877496,003,05
BATCH_5751,2024-05-19,160.9961435345279,1,96.0,68.4,49,8.68,014,10
BATCH_9548,2024-06-29,241.69884837147225,4,86.0,44.5,59,1.26,010,01
BATCH_1449,2024-05-22,159.41400542902414,21,82.0,44.4,28,9.69,015,07
BATCH_7009,2024-06-23,179.39876088500773,45,82.0,34.0,42,1.076272036,012,01
BATCH_2530,2024-02-15,191.65029985817225,31,87.0,55.7,72,1.332067632,009,06
BATCH_6652,2024-07-06,150.75168141075673,25,47.0,33.7,31,3.38,020,06
BATCH_7910,2024-02-17,233.7262631779828,1,92.0,32.7,38,3.49,007,01
BATCH_4399,2024-04-28,248.20785205188375,42,43.0,35.0,27,9.19,007,08
BATCH_1434,2024-03-23,217.90050018246308,35,65.0,74.3,11,9.19,009,05
BATCH_2872,2024-06-22,174.47968336297066,7,90.0,71.6,12,6.750659516,017,10
BATCH_6054,2024-04-15,203.17300063919603,41,85.0,70.7,5,1.084545748,014,07
BATCH_6205,2024-05-11,168.28779678275572,40,96.0,47.8,29,9.870538415999999,009,10
BATCH_1251,2024-05-05,228.38949869053465,36,98.0,53.5,27,6.469353308,017,01
BATCH_4704,2024-06-06,235.94018180433304,36,97.0,57.7,72,1.4,004,04
BATCH_5135,2024-01-06,201.83490347616444,19,95.0,76.8,68,2.222870624,006,10
BATCH_7468,2024-03-01,195.98304563899504,6,82.0,79.8,39,8.26,011,06
BATCH_5597,2024-05-25,179.56384014666918,7,81.0,54.8,17,5.81,004,09
BATCH_5848,2024-04-18,238.32712940376496,5,83.0,71.9,23,1.68,003,06
BATCH_7985,2024-05-19,156.3604108815889,29,92.0,77.7,23,6.2569947,017,09
BATCH_3323,2024-06-06,222.1318496582973,26,91.0,37.1,52,6.4514269319999995,016,07
BATCH_2886,2024-01-28,223.71233266559364,28,89.0,32.9,37,3.85,017,10
BATCH_3450,2024-03-08,243.02601879042797,11,96.0,56.0,19,7.402903812,013,06
BATCH_3357,2024-07-15,161.8963046567225,34,92.0,57.3,22,6.199078716,020,05
BATCH_3729,2024-04-13,245.52905341660212,18,28.000000000000004,54.5,27,1.93,004,04
BATCH_2090,2024-05-11,196.68285053815148,14,96.0,31.8,72,2.11,007,03
BATCH_9161,2024-06-14,177.2941301267528,18,85.0,61.8,58,6.43,014,10
BATCH_1267,2024-04-10,209.15229725944204,34,99.0,50.9,39,1.5209840559999999,019,07
BATCH_2319,2025-02-16,169.35215278457326,13,76.0,43.5,61,5.3,011,03
BATCH_8537,2024-03-22,223.16751658085028,21,81.0,39.9,44,4.096176915999999,012,09
BATCH_4920,2024-07-17,223.99411888658125,21,91.0,69.7,60,5.06,003,02
BATCH_2876,2024-02-17,192.63433059472425,6,82.0,77.7,29,2.39,015,09
BATCH_7041,2024-02-15,233.3418923224301,36,96.0,75.1,42,4.577431164,005,10
BATCH_6332,2024-07-08,181.30225629402716,19,94.0,44.2,39,4.220282596,020,10
BATCH_8468,2024-03-30,235.4603513830584,40,84.0,73.6,55,3.75,002,07
BATCH_6388,2024-06-25,157.51960985730184,9,94.0,41.7,57,1.8788220999999998,005,07
BATCH_6784,2024-05-18,178.47677805756763,40,81.0,75.8,25,2.780656708,019,09
BATCH_6196,2024-06-12,155.62709446671192,20,84.0,47.9,51,8.11,005,02
BATCH_5909,2024-03-10,169.78260080006456,6,84.0,47.1,69,3.551490876,009,01
BATCH_7535,2024-07-09,185.51161096500329,37,82.0,72.5,6,2.429713424,002,10
BATCH_1201,2024-01-25,164.21236430265674,19,90.0,62.9,41,6.421089987999999,005,03
BATCH_2780,2024-04-07,215.51589912352048,48,86.0,75.1,62,4.19,001,01
BATCH_5989,2024-01-09,169.42609177344312,47,80.0,32.0,44,2.27,018,03
BATCH_1921,2024-07-04,167.30492756495815,40,82.0,30.6,44,6.445911123999999,001,06
BATCH_4197,2024-06-16,233.56580934783955,14,84.0,31.3,10,8.357138595999999,005,05
BATCH_1079,2024-05-01,227.75972945413645,25,92.0,39.0,10,9.474779191999998,010,06
BATCH_9030,2024-04-25,236.7353230530173,34,85.0,78.3,46,6.42,001,05
BATCH_6789,2024-01-04,201.76388721134663,21,100.0,43.9,6,6.1,005,10
BATCH_5601,2024-04-30,214.92852993870696,48,82.0,50.4,10,1.6,015,06
BATCH_4702,2024-03-03,192.73863133015792,12,84.0,37.0,70,9.114183244,005,10
BATCH_6704,2024-01-10,177.2688474785903,0,84.0,70.4,47,4.529167844,019,10
BATCH_4401,2024-03-14,246.7730399028536,31,100.0,43.9,70,6.48,012,08
BATCH_3429,2024-06-14,162.10187254166405,11,87.0,54.7,32,1.423078464,008,08
BATCH_4612,2024-03-24,191.2901777389017,13,93.0,57.9,45,9.182441368000001,016,03
BATCH_1157,2024-03-13,176.59746897984772,26,97.0,49.1,26,3.34,017,10
BATCH_1832,2024-04-14,220.3499131056564,38,84.0,79.5,48,9.7,019,05
BATCH_3903,2024-01-13,166.61862879216255,10,96.0,49.7,10,6.158399631999999,016,07
BATCH_2467,2024-03-13,212.44424159573015,50,84.0,33.4,17,7.16,019,02
BATCH_5140,2024-06-21,220.42689617587928,6,92.0,45.5,55,7.1,011,04
BATCH_3792,2024-07-05,204.9873269570454,46,89.0,45.1,20,8.89,005,07
BATCH_4565,2024-01-25,237.47284685748505,30,94.0,67.2,24,5.370328564,004,07
BATCH_1256,2024-04-27,228.73105219753893,11,85.0,59.4,18,9.789180248,020,08
BATCH_7540,2024-03-16,248.158848450142,33,90.0,62.0,70,7.18,009,03
BATCH_8094,2024-04-18,2114.937065858348,32,42.0,50.2,25,7.21,008,09
BATCH_5130,2024-06-07,206.29434928127,33,98.0,31.3,41,7.87,013,05
BATCH_4283,2024-01-16,249.3283466297152,3,89.0,35.9,6,3.986550232,016,10
BATCH_6145,2024-01-25,241.4331866654241,18,92.0,30.9,48,9.971201912,009,10
BATCH_6362,2024-03-01,184.4948976680344,26,89.0,57.5,31,5.56,004,09
BATCH_9928,2024-04-21,1903.090021416997,13,86.0,35.0,67,2.009133064,014,04
BATCH_2085,2024-02-08,234.483016665178,37,85.0,45.6,11,4.83,013,04
BATCH_9844,2024-02-08,218.64141978023343,29,97.0,52.3,27,3.3956693,005,09
BATCH_1251,2024-05-12,248.49820519695925,33,84.0,78.6,17,1.48,014,04
BATCH_5214,2024-01-13,160.20574615787206,14,85.0,38.6,48,8.720492448,016,09
BATCH_7192,2024-07-07,191.0842939956804,2,92.0,71.8,65,1.39,007,03
BATCH_9194,2024-02-06,190.530193066666,1,98.0,39.1,58,9.19071508,008,07
BATCH_5573,2024-06-19,180.2024849304188,18,95.0,59.0,62,6.957502315999999,001,05
BATCH_3248,2024-01-09,154.93511467441394,49,97.0,78.8,9,2.45,008,03
BATCH_6042,2025-03-29,219.31366236936643,26,98.0,70.0,69,5.74,005,10
BATCH_4322,2024-03-12,210.7570783171172,14,88.0,67.1,10,2.321465692,018,02
BATCH_7724,2024-05-26,167.95653733756987,10,47.0,70.6,70,5.69,001,10
BATCH_1975,2025-02-01,166.5997112711737,2,64.0,53.4,29,9.978096672,002,07
BATCH_3530,2024-07-18,217.26906794912657,44,100.0,78.2,18,6.4052320400000005,018,04
BATCH_9783,2024-06-13,160.37934483085567,24,86.0,46.8,11,1.198309288,014,10
BATCH_4677,2024-04-05,191.67705576244143,42,91.0,51.6,57,8.06,017,09
BATCH_4679,2024-05-29,222.796543791572,14,100.0,46.4,68,2.3821395799999996,005,03
BATCH_5840,2024-02-24,163.3614763600014,37,3.0,40.9,13,9.123835908,010,02
BATCH_5926,2024-01-17,155.48566448690127,5,93.0,63.5,30,2.65,002,06
BATCH_2341,2024-03-13,186.96459169656148,6,89.0,52.6,35,4.19,003,08
BATCH_9665,2024-03-15,192.07242509848516,17,88.0,57.4,43,10.050491652,009,06
BATCH_7436,2024-05-10,176.9825211633678,42,97.0,32.5,8,1.37,020,03
BATCH_7084,2024-02-02,214.03518086520572,25,81.0,51.3,54,4.91,019,09
BATCH_6661,2024-05-14,184.52646679775611,20,90.0,34.6,54,9.95,013,01
BATCH_1194,2024-01-22,206.90747736263955,15,34.0,43.5,63,3.42,020,05
BATCH_1823,2024-01-22,239.38762294783535,11,90.0,43.4,13,9.5320057,012,06
BATCH_7598,2024-05-22,204.19642289995815,24,81.0,52.9,33,3.64,013,08
BATCH_2234,2024-03-04,180.8020876858874,23,94.0,38.9,69,4.1196190999999995,010,06
BATCH_3514,2024-02-27,205.0747988458561,24,86.0,58.6,13,2.380071152,016,02
BATCH_4208,2024-03-15,203.94071427961015,6,12.0,53.4,11,2.949578328,011,01
BATCH_7403,2024-07-19,236.73362991068228,4,100.0,56.6,21,4.850463659999999,017,09
BATCH_4148,2024-05-27,190.4647122951924,25,89.0,38.3,67,8.64,013,02
BATCH_7846,2024-03-31,202.10416447056116,23,88.0,62.3,23,9.11,020,02
BATCH_9668,2024-07-10,177.90439793765404,46,81.0,48.9,7,4.824953048,009,08
BATCH_5030,2024-07-12,202.31630650528197,49,84.0,51.2,68,4.596736492,015,08
BATCH_7952,2024-05-28,190.53006028806968,21,97.0,44.0,22,6.96026022,017,02
BATCH_7042,2024-04-02,201.46467665970323,40,90.0,74.1,14,5.64,016,06
BATCH_9394,2024-06-27,239.34371876441747,6,28.000000000000004,75.3,9,1.9,016,07
BATCH_1806,2024-02-24,239.21067275563612,8,84.0,42.0,41,9.796764484,006,05
BATCH_2645,2024-04-26,214.9871081905057,24,85.0,31.3,57,7.32,007,06
BATCH_4609,2024-04-23,151.85250049701932,0,100.0,51.7,49,3.2908689479999995,015,10
BATCH_9821,2024-07-17,1674.11015931674,6,84.0,69.8,20,2.84,011,07
BATCH_9265,2024-02-09,249.70289576819516,38,82.0,76.7,41,1.709211004,005,03
BATCH_5450,2024-04-18,242.1722783498863,3,98.0,32.5,10,6.69825934,011,01
BATCH_8297,2024-01-29,188.91329636955487,36,86.0,37.6,38,3.5459750679999997,019,06
BATCH_9694,2024-01-12,239.1626449836183,28,15.0,37.4,49,8.419880912,013,01
BATCH_2154,2024-01-16,248.0045529782456,14,97.0,35.7,18,3.99,010,02
BATCH_7658,2024-06-30,155.2510334949214,7,82.0,36.8,16,7.890363344,009,08
BATCH_3078,2024-01-14,171.35191199824737,27,90.0,78.3,6,5.6302610159999995,014,04
BATCH_9060,2024-02-26,219.4524467805767,31,96.0,41.2,63,6.574843136,001,06
BATCH_4931,2024-07-10,240.52394387596408,0,83.0,66.0,10,2.37,013,02
BATCH_3784,2024-05-21,151.41288272357798,26,86.0,64.8,46,1.9,009,02
BATCH_2869,2025-01-31,166.77850647013378,34,97.0,47.7,15,2.284233988,015,08
BATCH_9387,2024-02-25,195.03240405954037,7,57.99999999999999,47.2,70,7.882779107999999,004,04
BATCH_4281,2024-04-01,186.5436162840756,32,89.0,60.6,17,7.07,014,09
BATCH_2157,2024-06-21,182.59419038734728,20,81.0,68.1,26,7.6800731639999995,017,10
BATCH_8856,2024-06-15,242.40227303870995,33,89.0,48.5,55,9.9,002,01
BATCH_8713,2024-04-06,235.32216014897136,50,88.0,39.2,6,6.041188712,008,01
BATCH_5199,2024-02-23,153.97685597245962,12,99.0,66.8,53,6.17,017,05
BATCH_1765,2024-06-14,238.86892665489356,44,99.0,75.1,71,7.765568188,016,09
BATCH_5906,2024-06-02,231.67002372796225,45,99.0,34.4,14,7.774531376,012,01
BATCH_4716,2024-03-13,193.0627731280871,43,80.0,68.4,14,7.584925476,013,09
BATCH_4545,2024-01-28,162.5331873027799,2,96.0,30.9,9,9.50787404,019,01
BATCH_4971,2024-01-22,181.93855534280144,31,98.0,36.1,15,6.634138072,003,04
BATCH_3581,2024-01-15,215.86917156277235,36,85.0,56.6,40,7.04,011,01
BATCH_8546,2024-02-05,179.6633051634255,17,94.0,34.3,54,3.16,020,03
BATCH_9833,2024-02-04,246.18854984505063,14,100.0,51.2,70,2.87,008,01
BATCH_1349,2024-01-06,195.9084216203907,50,18.0,39.1,12,8.064800772,010,02
BATCH_3795,2024-01-23,158.47908601916475,35,91.0,69.2,51,3.2536372439999997,020,02
BATCH_7682,2024-03-20,237.00592454001685,39,96.0,47.1,42,9.374805172,001,02
BATCH_8598,2024-07-17,208.8600456472001,40,82.0,50.3,19,4.96,017,08
BATCH_2370,2024-02-10,232.88043481300872,5,90.0,40.3,45,9.889154268,018,09
BATCH_7795,2024-04-24,161.40552538886317,48,95.0,63.4,21,7.62,010,08
BATCH_7140,2024-04-03,196.88940800255529,40,13.0,77.4,7,7.872436968000001,004,10
BATCH_2555,2024-05-07,151.3818158888889,8,92.0,64.2,25,5.506155336,016,02
BATCH_2737,2024-01-04,211.2829343037225,44,80.0,76.1,25,1.75,004,07
BATCH_7600,2024-04-16,221.8958763848627,15,6.0,57.0,20,1.69,003,06
BATCH_2214,2024-03-30,232.9637489037315,40,100.0,54.1,65,4.027918792,014,04
BATCH_5171,2024-06-22,230.6615517368448,38,83.0,73.5,34,8.962498524,002,05
BATCH_9406,2024-06-30,233.7027824504673,25,86.0,47.2,65,7.85313164,013,08
BATCH_7695,2024-02-20,194.9671660432796,43,83.0,72.4,27,4.16,007,02
BATCH_8946,2024-05-03,150.2415944287862,49,92.0,42.5,12,1.317588636,018,03
BATCH_3290,2024-01-30,198.3279378775016,0,90.0,52.9,13,2.43729766,004,07
BATCH_2882,2024-02-01,203.9860867773488,9,93.0,75.5,4,8.657750131999999,007,10
BATCH_5489,2024-02-24,150.82825152395984,45,83.0,55.0,10,8.988698612,019,09
BATCH_6804,2024-02-12,197.3576365957569,34,93.0,63.5,56,7.492535692,013,03
BATCH_6929,2024-06-13,159.72662094233144,20,87.0,50.8,5,5.070406504,008,09
BATCH_2710,2024-06-11,201.86243082249476,30,86.0,64.9,28,6.902344235999999,015,06
BATCH_1879,2024-05-29,180.5252819694717,44,87.0,42.6,19,9.675416708,007,08
BATCH_3428,2024-07-17,200.3308087066111,13,93.0,38.4,36,3.71,016,07
BATCH_3428,2024-02-04,245.03438724070983,23,94.0,74.8,53,7.02,003,06
BATCH_6211,2024-07-03,248.081036343035,50,89.0,40.3,26,5.45,009,07
BATCH_5861,2024-01-17,163.8057670959348,3,92.0,50.9,19,1.22,006,10
BATCH_5579,2024-02-28,217.83749607571517,31,87.0,50.0,45,9.8422699,007,10
BATCH_3332,2024-06-01,208.45616724911423,37,80.0,75.4,27,8.67,015,07
BATCH_6690,2024-02-21,177.49961746722218,16,68.0,45.0,66,1.68,018,02
BATCH_1651,2024-07-15,190.6246703060944,47,87.0,39.6,6,6.62,015,06
BATCH_4870,2024-06-18,205.19921743603413,8,86.0,39.8,46,3.9,012,03
BATCH_3759,2024-06-07,166.60947257501542,30,98.0,32.0,66,4.5146888480000005,004,04
BATCH_5041,2024-06-29,176.21795258615808,37,84.0,40.8,66,8.190974879999999,019,01
BATCH_7466,2024-03-02,210.24759998972328,44,85.0,54.0,28,5.6,016,06
BATCH_6021,2024-04-01,176.21533810441667,15,97.0,36.5,70,5.17,009,09
BATCH_2589,2024-06-02,195.2289167023784,20,96.0,75.7,41,7.76,020,09
BATCH_1816,2024-07-19,218.4235951492844,23,39.0,69.9,14,9.34,002,02
BATCH_8256,2024-05-29,191.98845991447877,41,91.0,41.9,45,2.92,010,02
BATCH_8451,2024-02-10,232.4994088215362,43,83.0,64.7,22,9.94,010,03
BATCH_9927,2024-04-29,234.82118892831247,0,95.0,37.4,47,8.53916026,015,03
BATCH_7196,2024-04-12,233.19030979845405,15,85.0,34.0,72,1.96,019,06
BATCH_7288,2024-05-20,224.57203744474444,9,87.0,68.2,41,2.525550588,013,07
BATCH_2007,2024-02-11,239.93581016703288,28,81.0,75.6,22,8.324043748,018,01
BATCH_3106,2024-05-02,165.06466961241875,4,89.0,41.1,63,2.38558696,010,01
BATCH_7162,2024-01-30,166.8865868324615,18,82.0,65.3,59,6.67,005,01
BATCH_4254,2024-04-23,153.41825890423547,40,87.0,55.3,67,6.05,001,09
BATCH_4928,2024-04-14,230.97000675532047,43,95.0,35.9,58,7.57,002,09
BATCH_5001,2024-06-28,225.27079686459808,45,82.0,57.5,36,5.24691236,010,09
BATCH_2079,2024-03-27,165.76974033462855,45,80.0,55.0,20,3.577690964,003,04
BATCH_1694,2024-06-29,155.6728422211918,19,93.0,78.4,9,5.976377968,018,05
BATCH_4258,2024-02-26,225.3113824377225,19,85.0,63.1,39,1.67,008,05
BATCH_3023,2024-06-26,161.8772486666279,16,80.0,39.3,22,7.8,015,10
BATCH_5105,2024-05-07,151.11488710345793,1,90.0,41.1,70,2.310434076,001,07
BATCH_2280,2024-01-13,174.24665125999496,44,93.0,34.4,61,5.5,001,06
BATCH_7003,2024-03-30,164.59212149291068,10,0.0,54.1,40,1.280356932,002,05
BATCH_9180,2024-01-15,220.5164828663516,7,88.0,70.7,61,9.577511116,006,02
BATCH_4001,2024-01-04,173.75326443566072,8,96.0,62.0,21,2.525550588,019,10
BATCH_8891,2024-03-30,215.18009903139176,17,94.0,63.3,68,8.6,009,09
BATCH_5574,2025-01-18,163.74452399858592,28,92.0,75.9,50,6.42,019,05
BATCH_8681,2024-03-07,229.25180702827464,14,95.0,61.1,66,3.881060404,020,04
BATCH_3481,2024-04-27,163.0273427314359,34,85.0,74.6,15,9.710579984,005,06
BATCH_3409,2024-01-08,164.92582539630675,34,86.0,76.9,9,9.34,014,01
BATCH_8657,2025-03-19,202.40571292439597,49,90.0,56.3,10,5.1,006,09
BATCH_6058,2024-01-17,175.88877131064766,24,87.0,68.3,69,6.32,014,04
BATCH_1055,2024-06-20,247.40435541883392,0,99.0,68.9,21,3.83,015,01
BATCH_7306,2024-02-06,218.63816380562585,40,100.0,69.8,68,9.7,006,03
BATCH_6402,2024-04-28,209.84366083518228,42,99.0,74.9,59,1.15,005,09
BATCH_2952,2024-01-10,175.61193754618392,47,90.0,58.5,38,9.452715959999999,001,03
BATCH_4047,2024-05-06,193.38745785049937,30,89.0,47.6,46,5.887435564,013,07
BATCH_6734,2024-05-26,200.3759382462404,19,86.0,31.5,10,3.06,018,06
BATCH_5409,2024-01-05,246.5927972275933,0,83.0,70.2,6,8.54605502,013,05
BATCH_5899,2024-01-10,154.52055114122285,4,96.0,31.7,41,7.461509272,011,10
BATCH_4251,2024-04-27,213.8085533132299,31,91.0,68.0,19,6.58,009,09
BATCH_4832,2024-03-19,203.70005641579615,40,97.0,56.8,34,7.34,001,02
BATCH_4275,2024-05-18,234.38489743029368,0,81.0,34.3,14,6.046015044,010,07
BATCH_1141,2024-07-16,198.29475208009416,42,80.0,31.0,53,4.62,008,08
BATCH_7988,2024-05-24,168.86116734827826,34,99.0,50.7,38,8.052390204,013,07
BATCH_7201,2024-05-22,242.0616486316384,13,91.0,76.5,23,3.242605628,020,02
BATCH_4847,2024-03-10,198.9673258745845,36,96.0,43.6,35,2.41,019,03
BATCH_4363,2024-07-19,165.3772063412976,47,84.0,53.8,54,2.156680928,002,10
BATCH_2965,2024-02-18,179.52795246219384,2,84.0,61.8,5,6.766517464,012,08
BATCH_3601,2024-02-27,220.13321689318943,0,86.0,41.8,64,5.68,002,08
BATCH_3007,2024-02-12,184.3213393815265,34,97.0,61.8,66,1.338272916,008,06
BATCH_3635,2024-05-04,211.45354988165263,1,38.0,30.5,23,6.209420856,014,09
