batch_id,production_date,temperature,pressure,pressure_unit,machine_id,defect_count,operator_id,quality_score,humidity,machine_runtime
BATCH_5808,2024-04-04,249.0731356071754,9.44,bar,MCH_07,14,OP_001,89.0,71.3,38
BATCH_9348,2024-03-27,204.28465461646135,67.35,psi,MCH_01,36,OP_006,81.0,32.6,44
BATCH_1951,2024-03-03,167.8174629226245,8.27,bar,MCH_10,28,OP_009,92.0,42.0,32
BATCH_3589,2024-07-13,176.49262764311274,99.0,psi,MCH_10,48,OP_007,85.0,67.3,70
BATCH_5691,2024-06-12,216.44889314812556,1.56,bar,MCH_04,35,OP_001,82.0,50.7,16
BATCH_9498,2024-02-14,170.17342452271356,91.28,psi,MCH_07,44,OPER_012,89.0,46.6,36
BATCH_4661,2024-01-25,2178.1545476793567,119.03,psi,MCH_03,10,OP_003,93.0,63.9,60
BATCH_1548,2024-01-15,165.07131773752783,61.81,psi,MCH_08,10,OP_019,86.0,51.0,44
BATCH_4185,2025-01-24,202.73841691812513,4.56,bar,MCH_03,33,OP_018,97.0,72.8,56
BATCH_2557,2024-07-07,180.57651370770063,87.65,psi,MCH_03,22,OP_007,87.0,52.6,23
BATCH_1752,2024-05-03,242.8404368913702,53.18,psi,MCH_07,14,OP_014,88.0,39.0,37
BATCH_7617,2024-06-12,187.5894312384231,3.26,bar,MCH_06,33,OP_016,94.0,67.0,42
BATCH_7553,2024-03-02,222.7350113100378,1.1,bar,MCH_08,9,OP_008,96.0,72.7,43
BATCH_7747,2024-02-21,160.80914025308184,8.39,bar,MCH_03,42,OP_010,84.0,74.8,48
BATCH_1942,2024-01-04,234.48954603280055,92.08,psi,MCH_03,50,OP_009,88.0,56.9,47
BATCH_3001,2024-06-13,203.71603821290637,27.03,psi,MCH_06,38,OP_016,80.0,35.2,13
BATCH_7145,2024-06-06,171.51519620164856,2.67,bar,MCH_06,28,OP_014,92.0,35.1,38
BATCH_2610,2024-03-29,151.17354386009816,5.46,bar,MCH_02,5,OP_004,86.0,38.6,19
BATCH_8157,2024-03-15,230.15769022339154,86.55,psi,MCH_08,22,OP_012,0.38,72.9,57
BATCH_3023,2024-06-05,198.9621417209184,5.25,bar,MCH_07,30,OP_010,100.0,42.7,69
BATCH_3450,2024-05-20,225.1863961566416,6.18,bar,MACHINE02,41,OP_007,81.0,65.4,58
BATCH_1620,2024-05-18,179.5351800528651,34.35,psi,MCH_05,50,OP_013,99.0,70.7,54
BATCH_7912,2024-03-28,154.73075427910317,61.88,psi,MCH_08,31,OP_006,81.0,58.8,13
BATCH_2276,2024-01-27,194.2000432905663,30.77,psi,MCH_02,1,OP_012,85.0,70.8,65
BATCH_2167,2024-06-25,224.71112723935946,43.42,psi,MCH_04,41,OP_020,98.0,62.8,68
BATCH_4890,2024-01-17,176.52495950697417,8.7,bar,MCH_10,17,OP_007,94.0,74.5,6
BATCH_5014,2024-06-26,235.18379133162412,2.68,bar,MCH_01,27,OP_013,89.0,43.8,50
BATCH_2033,2024-04-17,185.62031601715438,5.76,bar,MACHINE05,13,OP_008,0.93,65.5,72
BATCH_7825,2024-02-04,172.73882579828535,143.84,psi,MCH_03,43,OP_001,85.0,76.9,63
BATCH_7083,2024-03-05,,8.19,bar,MCH_05,0,OP_009,91.0,47.1,64
BATCH_3600,2024-07-09,196.46239652508456,60.82,psi,MACHINE08,0,OP_006,86.0,70.4,70
BATCH_2996,2024-04-12,213.7130651383158,140.75,psi,MCH_10,18,OP_010,88.0,52.6,61
BATCH_2280,2024-03-16,231.89620291554502,3.74,bar,MCH_06,14,OP_015,93.0,62.0,7
BATCH_1442,2024-07-17,200.14061878020127,129.55,psi,MCH_07,2,OP_006,100.0,65.6,55
BATCH_1660,2024-04-22,232.317789688272,9.28,bar,MCH_05,37,OP_015,84.0,40.2,22
BATCH_5895,2024-05-23,174.17330967591153,62.09,psi,MCH_07,32,OP_012,91.0,39.5,36
BATCH_1404,2024-07-10,218.5849854599969,3.7,bar,MCH_01,46,OPER_011,100.0,76.1,62
BATCH_6026,2024-02-12,,88.16,psi,MCH_08,2,OP_001,82.0,49.4,40
BATCH_6854,2024-07-02,210.91144037643494,141.28,psi,MCH_03,40,OP_008,88.0,62.8,46
BATCH_8659,2024-04-16,155.93031309719805,2.21,bar,MCH_04,32,OP_019,0.71,39.2,21
BATCH_5044,2024-04-23,221.0270206691254,31.29,psi,MCH_09,15,OP_016,94.0,64.2,63
BATCH_5511,2024-02-25,235.17144204481355,8.17,bar,MCH_08,8,OP_002,84.0,31.9,7
BATCH_3396,2024-04-25,212.1884166626881,41.06,psi,MCH_01,27,OP_007,91.0,63.6,65
BATCH_3110,2024-04-19,210.71992900258815,5.9,bar,MCH_08,13,OP_011,99.0,78.3,13
BATCH_7541,2024-02-22,186.54945208594316,2.88,bar,MCH_04,22,OP_004,83.0,71.0,25
BATCH_3340,2024-01-04,182.43307176464148,92.37,psi,MCH_07,29,OP_011,99.0,77.6,26
BATCH_6690,2024-05-23,179.87192259805107,14.77,psi,MCH_03,9,OP_018,92.0,70.7,28
BATCH_7393,2024-01-17,198.26536427639508,112.79,psi,MCH_06,5,OP_002,90.0,42.3,40
BATCH_9583,2024-03-31,243.53855432974694,122.17,psi,MCH_07,32,OP_012,84.0,56.6,62
BATCH_5109,2024-03-31,158.58694800557717,2.15,bar,MCH_01,35,OPER_011,84.0,72.9,65
BATCH_9779,2024-04-06,243.42558430043425,9.03,bar,MCH_02,23,OP_006,84.0,54.5,45
BATCH_3768,2024-04-10,229.40931207141244,59.95,psi,MCH_02,39,OP_010,87.0,30.1,43
BATCH_3437,2024-04-17,176.369975040688,3.69,bar,MCH_10,45,OP_011,85.0,54.0,56
BATCH_5356,2024-02-13,180.41019746056625,136.2,psi,MCH_02,6,OP_015,80.0,75.8,70
BATCH_6748,2024-06-18,192.46735991620486,63.9,psi,MCH_10,22,OP_006,96.0,30.9,70
BATCH_9164,2024-01-06,152.90171795513024,81.69,psi,MCH_08,11,OP_003,80.0,70.6,4
BATCH_5531,2024-06-25,208.15068572611108,5.3,bar,MCH_01,31,OP_011,81.0,64.8,16
BATCH_8395,2024-02-03,231.840460650581,34.03,psi,MCH_04,10,OP_012,86.0,49.6,61
BATCH_5137,2024-01-20,219.0106817174459,144.57,psi,MCH_04,3,OP_013,95.0,75.3,20
BATCH_7994,2024-02-28,180.68700273038525,58.02,psi,MACHINE10,17,OP_002,84.0,40.5,17
BATCH_3633,2024-06-08,178.44326306000076,38.12,psi,MCH_05,-15,OP_010,83.0,66.9,61
BATCH_2990,2024-07-12,,9.98,bar,MCH_08,44,OP_005,93.0,46.3,53
BATCH_1784,2024-03-21,220.04667079529588,142.06,psi,MCH_02,15,OP_005,94.0,34.7,9
BATCH_3251,2024-03-31,155.10502394544818,16.39,psi,MCH_08,21,OP_003,84.0,63.7,65
BATCH_7710,2025-02-27,161.09759757791437,7.09,bar,MCH_07,37,OP_011,94.0,41.6,50
BATCH_5560,2024-06-05,153.39108999603172,93.3,psi,MCH_09,30,OP_001,0.64,65.0,64
BATCH_1835,2024-04-07,199.123056984041,134.66,psi,MCH_02,39,OP_013,93.0,61.8,62
BATCH_1231,2024-04-24,159.517075662079,77.35,psi,MCH_07,2,OP_010,0.58,47.1,69
BATCH_8393,2024-01-13,180.19987857955476,148.11,psi,MCH_06,5,OP_014,80.0,69.7,30
BATCH_2278,2024-04-10,162.01779071427674,5.42,bar,MCH_03,32,OP_016,84.0,35.8,56
BATCH_7346,2024-02-18,235.26795274764558,5.99,bar,MCH_05,20,OP_015,0.73,77.4,35
BATCH_5499,2024-02-07,177.31010331823688,77.26,psi,MCH_06,50,OP_019,82.0,30.4,29
BATCH_7257,2024-03-02,187.14163307149065,33.88,psi,MCH_07,25,OP_005,0.97,60.6,10
BATCH_6036,2024-02-16,216.04312871920166,41.62,psi,MCH_04,25,OP_011,87.0,63.3,23
BATCH_3005,2024-05-15,192.26931839676166,116.11,psi,MCH_10,10,OP_005,88.0,76.9,59
BATCH_9386,2024-03-01,,68.32,psi,MCH_09,26,OP_004,94.0,76.1,5
BATCH_1636,2024-01-01,181.80395222527846,5.78,bar,MCH_01,50,OP_018,0.87,61.9,50
BATCH_7941,2024-02-12,178.07969177379593,22.17,psi,MCH_02,36,OP_011,97.0,58.3,66
BATCH_8438,2024-02-04,191.32904683433327,4.72,bar,MCH_02,29,OP_010,89.0,51.3,7
BATCH_7304,2024-04-10,219.42721994221387,130.99,psi,MCH_07,33,OP_012,99.0,74.8,10
BATCH_7825,2024-07-10,180.0521627297935,9.08,bar,MCH_04,8,OP_008,80.0,79.4,23
BATCH_3786,2024-05-26,189.14059589313877,117.14,psi,MCH_05,9,OP_011,91.0,51.3,41
BATCH_2932,2024-04-02,247.7832728605124,1.72,bar,MCH_08,18,OP_009,100.0,64.5,31
BATCH_3255,2024-02-17,217.03164895336698,5.32,bar,MCH_04,12,OP_010,83.0,58.4,36
BATCH_8235,2025-01-26,182.86377189355255,45.5,psi,MCH_07,44,OP_005,83.0,62.7,33
BATCH_5059,2024-02-18,159.19114787419122,4.95,bar,MCH_03,47,OP_011,88.0,38.9,23
BATCH_3696,2024-03-08,155.8153740441386,1.4,bar,MCH_05,47,OP_016,93.0,44.9,65
BATCH_6189,2024-02-14,195.25970159946797,31.2,psi,MCH_09,46,OP_013,87.0,79.3,18
BATCH_1296,2024-03-28,198.39451168378588,8.9,bar,MCH_02,0,OP_012,90.0,35.6,45
BATCH_8488,2024-06-27,249.81527070153052,9.73,bar,MCH_01,37,OP_013,90.0,66.8,57
BATCH_4016,2024-01-18,231.43055302445856,8.6,bar,MCH_03,28,OP_011,87.0,50.4,22
BATCH_9171,2024-06-29,217.9902730432072,134.02,psi,MCH_09,42,OP_009#,96.0,44.9,64
BATCH_2951,2024-05-23,167.13851011597626,7.32,bar,MCH_09,11,OP_004,90.0,65.2,17
BATCH_6456,2024-05-08,,9.86,bar,MCH_01,31,OPER_020,84.0,74.1,4
BATCH_4540,2024-04-26,221.1204119421498,9.52,bar,MCH_08,24,OP_019,90.0,75.7,43
BATCH_1340,2024-05-08,203.87680109965362,5.52,bar,MCH_08,32,OP_014,83.0,61.1,67
BATCH_9471,2024-06-05,236.67203013312988,8.65,bar,MCH_10,42,OP_016,0.42,69.2,35
BATCH_1950,2024-03-27,195.89294766324787,44.29,psi,MCH_03,0,OP_001,91.0,70.8,63
BATCH_3253,2024-06-24,165.81996572226842,8.5,bar,MCH_05,4,OP_010,97.0,47.9,18
BATCH_3721,2024-01-24,155.29570369421194,77.31,psi,MCH_06,37,OP_007,96.0,32.3,34
BATCH_5782,2024-04-19,192.3586794968471,65.1,psi,MCH_05,15,OP_006,90.0,33.3,35
BATCH_1484,2024-05-25,167.97521416847943,111.79,psi,MCH_03,34,OP_001,98.0,32.3,42
BATCH_4540,2024-06-05,186.04334056678627,4.4,bar,MCH_02,0,OP_014,94.0,41.9,7
BATCH_9093,2024-05-14,157.94897943125466,6.16,bar,MCH_01,33,OP_015,85.0,66.9,25
BATCH_6654,2024-06-16,240.04396232523288,6.64,bar,MACHINE05,30,OP_014#,83.0,65.9,16
BATCH_1472,2024-02-19,220.40595050528236,55.68,psi,MCH_07,10,OP_019,0.99,64.9,58
BATCH_4062,2024-02-06,185.41690645378887,2.85,bar,MCH_07,41,OP_004,97.0,67.9,5
BATCH_4560,2024-01-09,224.285297565018,71.6,psi,MCH_03,43,OP_005,0.81,52.3,70
BATCH_5673,2024-02-07,196.09737456234944,7.51,bar,MCH_07,14,OP_004,98.0,56.3,72
BATCH_1927,2024-07-19,204.5141419303517,104.51,psi,MCH_09,14,OP_006,94.0,55.5,66
BATCH_7014,2024-01-20,227.45507023188503,8.92,bar,MCH_01,5,OP_007,90.0,61.0,16
BATCH_2104,2024-01-06,173.11127772071575,3.41,bar,MCH_10,10,OP_016,85.0,57.3,22
BATCH_8773,2024-04-05,210.19385680308773,124.07,psi,MCH_08,31,OP_009,88.0,32.4,66
BATCH_9440,2024-06-18,242.8408932112305,1.67,bar,MCH_06,16,OP_009,96.0,48.0,24
BATCH_4270,2024-03-09,221.02503200858877,6.36,bar,MCH_01,1,OP_008,85.0,47.9,54
BATCH_1517,2024-07-14,152.5274707473209,9.6,bar,MCH_05,31,OP_018,80.0,35.2,40
BATCH_3502,2024-02-28,164.45831097279142,1.24,bar,MACHINE02,27,OP_006,97.0,72.2,60
BATCH_7959,2024-02-27,226.73218832462518,4.49,bar,MCH_09,14,OP_007,100.0,57.4,4
BATCH_6367,2024-04-26,203.7594658848331,51.39,psi,MCH_08,25,OP_011,85.0,61.6,49
BATCH_2416,2024-06-29,177.33923619606279,123.36,psi,MCH_01,18,OP_001,0.68,63.9,54
BATCH_6102,2024-04-24,159.62262050249498,85.83,psi,MCH_08,6,OP_013,94.0,43.4,52
BATCH_8595,2024-06-07,181.5833119973792,2.54,bar,MCH_09,46,OP_010,83.0,40.4,69
BATCH_7079,2024-06-29,215.50158654542156,6.22,bar,MCH_08,48,OP_007,80.0,70.6,49
BATCH_9758,2024-06-06,169.9422327396429,123.13,psi,MCH_02,39,OP_006,0.11,34.8,15
BATCH_7090,2025-02-16,204.92487095514676,144.83,psi,MCH_06,21,OP_014,81.0,69.0,8
BATCH_8770,2024-04-07,234.2815315306936,97.52,psi,MCH_04,10,OP_012,92.0,49.7,7
BATCH_1398,2024-01-28,239.3457476947603,83.16,psi,MCH_08,34,OP_005,84.0,31.8,22
BATCH_9590,2024-01-09,154.1543977478349,106.78,psi,MCH_04,10,OP_004,94.0,57.2,43
BATCH_9070,2024-06-06,210.74689270031098,2.22,bar,MCH_04,23,OPER_001,98.0,74.4,72
BATCH_2140,2024-07-13,152.02959366257406,6.2,bar,MCH_07,30,OP_007,96.0,67.1,4
BATCH_4076,2024-01-13,203.90750976069228,60.49,psi,MCH_03,11,OP_020,86.0,33.2,18
BATCH_1434,2024-02-15,163.08528807540614,85.99,psi,MCH_07,37,OP_007,90.0,68.2,36
BATCH_8091,2024-06-21,165.11792714733537,4.91,bar,MCH_10,34,OP_008,83.0,55.0,68
BATCH_3580,2024-06-06,198.914573550637,9.37,bar,MCH_07,35,OP_016#,95.0,45.6,23
BATCH_4667,2024-04-10,164.88819338237016,99.05,psi,MCH_09,6,OPER_001,93.0,65.9,30
BATCH_7946,2024-07-15,208.04499473943048,7.55,bar,MCH_09,21,OP_003,93.0,42.9,9
BATCH_3500,2024-02-04,153.37132307959715,136.18,psi,MACHINE03,16,OP_006,92.0,68.7,50
BATCH_1714,2024-01-27,222.69780044285397,3.22,bar,MCH_08,17,OP_002,85.0,60.2,17
BATCH_2555,2024-06-03,227.13011922628803,97.89,psi,MCH_07,31,OP_019,0.72,59.3,52
BATCH_2209,2024-01-30,232.81294902531513,57.08,psi,MCH_02,50,OP_017,0.62,34.2,65
BATCH_9943,2024-03-29,172.50922344298328,85.07,psi,MCH_06,7,OP_011,100.0,31.5,35
BATCH_1370,2024-06-27,247.79555040751978,47.39,psi,MCH_01,48,OPER_014,0.28,52.4,26
BATCH_3013,2024-01-04,160.2297546483441,1.19,bar,MCH_08,19,OP_015,84.0,37.1,65
BATCH_7401,2024-01-07,203.6405847907567,4.16,bar,MCH_06,7,OP_001,97.0,51.4,65
BATCH_9647,2024-04-23,155.12035070476446,71.66,psi,MCH_01,8,OP_019,87.0,70.1,21
BATCH_3764,2024-07-17,193.51889066423925,3.46,bar,MCH_03,44,OP_015,86.0,69.1,31
BATCH_9102,2024-05-05,211.78415828523833,143.4,psi,MCH_01,32,OP_004,0.87,35.5,6
BATCH_5729,2024-03-27,211.33293326766355,2.76,bar,MCH_03,37,OP_013,85.0,31.0,34
BATCH_8719,2024-01-24,209.313701952494,36.81,psi,MCH_09,45,OP_016,83.0,67.9,60
BATCH_6658,2024-07-18,172.56027931863105,98.44,psi,MCH_01,0,OP_002,91.0,67.2,6
BATCH_1206,2024-01-21,206.83068725751414,2.61,bar,MCH_02,-18,OP_015,99.0,52.7,49
BATCH_8162,2024-07-04,196.36134080335125,126.83,psi,MCH_10,32,OP_009,92.0,52.1,19
BATCH_1927,2024-06-17,167.3789791829367,142.28,psi,MCH_06,3,OP_011,88.0,69.1,12
BATCH_7458,2024-03-29,217.0377877297979,118.41,psi,MCH_05,30,OP_019,0.86,52.0,7
BATCH_4158,2025-04-09,217.4503673211754,5.09,bar,MCH_03,23,OP_014,90.0,39.0,48
BATCH_8814,2024-06-18,209.9698014206083,7.13,bar,MCH_04,9,OP_011,84.0,42.5,57
BATCH_1582,2024-05-05,203.72069868067967,50.48,psi,MCH_10,37,OPER_013,83.0,41.2,4
BATCH_8270,2024-02-24,177.1358196392377,46.0,psi,MCH_10,8,OP_002,94.0,75.4,39
BATCH_4758,2024-04-08,177.14776006101684,117.3,psi,MCH_01,36,OP_005,0.59,64.7,37
,2024-02-03,189.3412208233749,7.51,bar,MCH_04,19,OP_013,87.0,39.7,72
BATCH_7121,2024-06-23,161.77987894980063,9.93,bar,MCH_06,10,OP_018,98.0,34.3,20
BATCH_5611,2024-06-29,173.9667446750455,14.27,psi,MCH_09,21,OP_019,85.0,69.9,38
BATCH_1501,2025-01-14,183.96022493790178,54.24,psi,MCH_07,24,OP_010,91.0,31.8,34
BATCH_9885,2024-06-12,212.9440076345952,8.94,bar,MCH_01,3,OP_015,92.0,47.3,38
BATCH_1585,2024-06-29,161.1151028432767,8.87,bar,MCH_08,32,OP_007,98.0,71.4,59
BATCH_3686,2024-06-19,162.08162191455253,1.44,bar,MACHINE10,22,OP_007,93.0,64.5,53
BATCH_3203,2024-06-08,226.42787788306163,8.62,bar,MCH_07,0,OP_003,97.0,37.0,40
BATCH_3473,2024-01-24,239.8265524728793,53.61,psi,MCH_04,19,OP_015,80.0,59.7,57
BATCH_2879,2024-03-24,241.47770773726228,3.37,bar,MCH_06,38,OP_006,100.0,69.5,30
BATCH_6042,2024-01-16,230.55647256742822,52.18,psi,MCH_10,49,OP_004,89.0,43.4,57
BATCH_6623,2024-03-11,205.98013696362563,9.07,bar,MCH_08,11,OP_008,81.0,63.8,12
BATCH_2870,2024-02-18,157.92370184259445,145.71,psi,MCH_08,6,OP_018,87.0,64.5,65
BATCH_9384,2024-02-27,239.0943913542712,122.35,psi,MCH_07,4,OP_009,84.0,42.4,31
BATCH_8753,2024-05-31,216.94643019204193,57.15,psi,MCH_06,4,OP_016,82.0,69.7,37
BATCH_5754,2024-05-02,168.00398353873877,1.88,bar,MCH_01,39,OP_012,0.53,62.2,28
BATCH_3589,2024-07-07,233.70638625680863,84.65,psi,MCH_01,-28,OP_016,85.0,79.5,66
BATCH_1567,2024-01-12,234.75342538753176,6.78,bar,MCH_03,48,OP_013,91.0,63.5,55
BATCH_5106,2024-05-23,185.53026105183233,6.2,bar,MCH_02,33,OP_006,0.3,76.8,38
BATCH_7939,2024-03-17,248.71770015413423,1.28,bar,MCH_07,9,OP_018,80.0,51.9,70
BATCH_8510,2024-03-13,180.67442892039767,31.02,psi,MCH_08,43,OP_009,81.0,37.2,15
BATCH_7043,2024-02-18,184.36881879955558,124.23,psi,MCH_04,29,OP_018,84.0,36.4,62
BATCH_8783,2024-06-26,195.02031997035758,53.32,psi,MCH_07,16,OP_015,97.0,56.9,30
BATCH_8516,2024-04-19,154.5345164206037,2.73,bar,MCH_08,34,OP_007,92.0,58.9,66
BATCH_1190,2024-03-22,235.04648663334916,77.88,psi,MCH_09,36,OP_001,92.0,80.0,19
BATCH_2216,2024-06-29,185.39484486352626,97.62,psi,MCH_06,22,OP_014,100.0,32.8,32
BATCH_3914,2024-02-29,1810.2931288259374,9.83,bar,MCH_04,33,OP_010,84.0,75.2,50
BATCH_3132,2024-05-26,167.6566761190818,79.59,psi,MCH_09,6,OP_018,90.0,52.9,63
BATCH_2663,2024-06-09,172.64275413724545,76.36,psi,MCH_07,32,OP_010,99.0,69.7,62
BATCH_6689,2024-05-14,193.72363383158907,55.42,psi,MCH_06,10,OP_003,81.0,32.2,22
BATCH_4405,2024-01-27,1982.5801037315614,139.52,psi,MCH_01,27,OP_001,90.0,55.2,25
BATCH_1396,2025-02-12,183.9846359604195,26.85,psi,MCH_02,16,OP_012,0.57,65.7,34
BATCH_3724,2024-06-12,220.8453966378196,3.1,bar,MCH_10,30,OP_006,0.09,63.0,27
BATCH_8245,2024-06-14,197.82938970811676,5.04,bar,MCH_02,8,OP_019,89.0,39.9,46
BATCH_2607,2024-03-17,224.34328455634926,78.94,psi,MCH_02,32,OP_013,93.0,45.8,39
BATCH_2385,2024-02-11,203.52611370878915,63.39,psi,MCH_10,7,OP_019,95.0,43.8,42
BATCH_8118,2024-05-15,196.83815616342773,3.7,bar,MCH_06,24,OP_001,85.0,55.0,56
BATCH_3047,2024-02-01,191.91387849721602,25.99,psi,MCH_02,46,OP_020,93.0,44.2,53
BATCH_2447,2024-02-14,187.97352144677308,7.64,bar,MCH_09,38,OP_014,94.0,77.2,58
BATCH_2293,2024-02-14,202.33830046294054,6.95,bar,MCH_04,29,OPER_013,86.0,38.9,32
BATCH_2721,2024-07-05,224.68005548196408,92.92,psi,MCH_04,17,OP_007,82.0,60.4,47
BATCH_7952,2024-03-14,152.17559310665422,29.47,psi,MCH_09,15,OP_010,0.77,63.7,12
BATCH_8216,2024-04-13,219.5111037483395,5.45,bar,MCH_10,25,OP_015,89.0,36.4,36
BATCH_1481,2024-04-10,206.63133931743872,117.35,psi,MCH_05,21,OP_011,90.0,53.7,19
BATCH_6607,2024-02-12,236.8366058790341,8.96,bar,MCH_10,3,OP_001,90.0,68.4,54
BATCH_6766,2024-04-24,183.92906835200293,33.4,psi,MCH_08,44,OP_006,84.0,30.8,48
BATCH_8028,2024-01-21,173.22411287289154,2.09,bar,MCH_10,18,OP_018,86.0,34.1,45
BATCH_3387,2024-01-24,199.70441629880904,7.14,bar,MCH_06,22,OP_002,99.0,63.9,64
BATCH_6628,2024-03-24,170.42011458665388,4.51,bar,MCH_03,39,OP_013,91.0,35.1,62
BATCH_8200,2024-06-10,197.5880312508055,3.33,bar,MCH_09,5,OP_005#,85.0,32.1,4
BATCH_4341,2024-03-24,234.77004092166987,95.58,psi,MCH_07,18,OP_009,85.0,41.6,37
BATCH_5082,2024-05-05,177.82088008044073,60.68,psi,MCH_07,17,OP_013,86.0,47.6,71
BATCH_6442,2024-05-04,172.74521692230422,105.99,psi,MCH_04,37,OP_011,80.0,37.4,58
BATCH_6601,2024-02-29,200.9264782209127,18.23,psi,MCH_02,10,OP_003,86.0,63.2,67
BATCH_2646,2024-04-04,178.07173434258226,4.06,bar,MCH_06,47,OP_012,90.0,62.1,13
BATCH_2042,2024-06-13,214.18556721345678,33.66,psi,MCH_02,44,OP_009,99.0,76.3,38
BATCH_1704,2024-04-19,150.1588592816929,78.37,psi,MCH_02,26,OP_012,0.24,76.0,33
BATCH_4249,2024-02-22,219.64074171347676,121.37,psi,MCH_10,44,OP_008,81.0,59.3,49
,2024-02-19,247.17871270464462,21.87,psi,MCH_02,23,OP_006,86.0,50.6,20
BATCH_9876,2024-03-27,,133.1,psi,MCH_06,10,OP_010,90.0,52.7,54
BATCH_1433,2024-03-16,249.2563067414742,22.42,psi,MCH_10,45,OP_020,91.0,52.5,49
BATCH_5963,2025-03-04,172.8294259087324,52.59,psi,MCH_03,41,OP_010,98.0,48.9,46
BATCH_1159,2024-04-05,206.25198735236495,3.2,bar,MCH_07,29,OP_010,88.0,71.5,49
BATCH_5291,2024-04-03,220.330386193024,55.65,psi,MCH_09,47,OP_019,0.33,66.1,28
BATCH_6513,2024-06-04,239.25699072795408,4.68,bar,MCH_06,6,OP_011,81.0,52.8,13
BATCH_1217,2024-02-26,237.3392171389623,5.77,bar,MCH_07,11,OP_015,98.0,72.5,63
BATCH_2843,2024-01-01,215.51622267344905,15.53,psi,MCH_09,9,OP_020,92.0,70.1,14
BATCH_6205,2024-07-05,1895.9310996365264,5.47,bar,MCH_10,13,OP_015,93.0,39.7,44
BATCH_2716,2024-05-04,228.1469888738102,2.42,bar,MCH_10,22,OP_016,93.0,74.5,59
BATCH_9180,2024-01-08,189.06773906498142,9.0,bar,MCH_03,34,OP_002,0.48,46.4,9
BATCH_3647,2024-04-16,,6.05,bar,MCH_09,4,OP_016,87.0,70.7,24
BATCH_5275,2024-07-07,202.88005687694329,74.13,psi,MCH_07,8,OP_020,82.0,50.8,54
BATCH_5222,2024-03-13,177.61177391008792,3.75,bar,MCH_10,10,OP_013,85.0,58.6,56
BATCH_8421,2024-04-26,196.72417259273317,5.1,bar,MCH_06,48,OP_012,92.0,31.9,30
BATCH_4071,2024-06-17,196.54720748877486,6.13,bar,MCH_09,20,OP_003,86.0,41.8,53
BATCH_1662,2024-01-23,197.03193866088296,1.77,bar,MCH_08,9,OP_018,89.0,77.6,14
BATCH_4443,2024-01-04,2454.343610754184,78.22,psi,MCH_05,40,OP_012,100.0,33.1,70
BATCH_7360,2024-03-23,202.3640426146614,99.81,psi,MCH_02,23,OP_017,83.0,69.2,16
BATCH_4932,2024-07-14,160.40922541555082,8.82,bar,MCH_04,37,OP_001,88.0,71.7,12
BATCH_7174,2024-04-30,195.83900796509417,138.59,psi,MACHINE05,27,OP_017,97.0,60.1,50
BATCH_1582,2024-07-02,179.08212094414543,102.63,psi,MCH_08,37,OP_014,91.0,44.9,14
BATCH_8012,2024-06-30,195.4916297489567,92.93,psi,MCH_01,-22,OP_017,96.0,73.4,59
BATCH_3910,2024-05-28,237.29427652722848,5.83,bar,MCH_08,34,OP_008,87.0,62.7,16
BATCH_6117,2024-07-15,227.3502492439192,56.96,psi,MCH_03,11,OP_013,95.0,76.3,25
BATCH_8251,2024-01-11,154.30573151825664,5.02,bar,MCH_09,41,OP_019#,0.37,52.7,31
BATCH_7988,2024-01-13,175.89805779458905,46.89,psi,MCH_09,37,OP_009,98.0,55.5,56
BATCH_2179,2024-03-13,182.24954877260336,7.53,bar,MCH_05,18,OP_013,94.0,40.4,34
BATCH_1225,2024-07-05,174.19897446209418,133.81,psi,MCH_04,25,OP_013,90.0,59.0,72
BATCH_7809,2024-02-01,249.48819937715453,112.32,psi,MCH_04,21,OP_019,96.0,41.4,59
BATCH_1126,2024-04-30,242.22281843790142,139.31,psi,MCH_05,21,OP_002,88.0,64.8,69
BATCH_5587,2024-01-26,244.63421936879732,43.36,psi,MCH_06,42,OP_003,93.0,72.0,24
BATCH_1936,2024-02-01,164.89890281200607,113.59,psi,MCH_04,3,OPER_008,81.0,61.9,60
BATCH_4238,2024-05-18,216.66976387478712,6.48,bar,MCH_04,34,OP_003,87.0,58.7,54
BATCH_2629,2024-07-18,183.25403950318636,7.54,bar,MCH_04,10,OP_019,98.0,38.6,52
BATCH_2997,2024-04-17,221.93681747432214,9.93,bar,MCH_09,17,OP_013,99.0,36.1,24
BATCH_6589,2024-05-29,206.19075342975907,94.56,psi,MCH_01,15,OP_006,96.0,55.8,26
BATCH_8205,2024-01-03,152.04311788394358,74.38,psi,MCH_04,25,OP_011,81.0,41.0,7
BATCH_3883,2024-04-07,169.12433605797057,6.84,bar,MCH_01,26,OP_016,95.0,45.7,15
BATCH_4171,2024-04-22,157.9122585107984,7.0,bar,MCH_01,6,OP_013,85.0,34.1,66
BATCH_9479,2024-01-09,227.1387289694328,125.81,psi,MCH_01,46,OP_015,92.0,41.2,36
BATCH_5365,2025-01-20,203.23001356319804,5.69,bar,MCH_05,0,OP_002,100.0,46.9,26
BATCH_3253,2024-06-30,232.5607697024375,4.14,bar,MCH_10,31,OP_001,100.0,35.5,62
BATCH_7492,2024-03-20,212.77148522757201,142.82,psi,MCH_02,50,OP_017,83.0,65.6,56
BATCH_2570,2024-04-03,187.2840884691492,3.49,bar,MCH_08,11,OP_003,97.0,74.5,51
BATCH_2658,2024-02-10,,4.42,bar,MCH_03,23,OP_017,97.0,47.6,14
